date,l_ipn,f
2006-07-06,2,351
2006-07-06,2,5
2006-07-06,2,2
2006-07-06,3,1
2006-07-06,3,1
2006-07-06,3,1
2006-07-06,3,2
2006-07-06,3,2
2006-07-06,3,1
2006-07-06,3,1
2006-07-06,3,1
2006-07-06,3,2
2006-07-06,3,5
2006-07-06,3,1
2006-07-06,4,1
2006-07-06,4,15
2006-07-06,4,70
2006-07-06,4,1
2006-07-06,4,2
2006-07-06,4,3
2006-07-06,4,3
2006-07-06,4,28
2006-07-06,4,84
2006-07-06,4,118
2006-07-06,4,2
2006-07-06,5,2
2006-07-06,5,2
2006-07-06,5,1
2006-07-06,5,1
2006-07-06,5,5
2006-07-06,5,5
2006-07-06,5,6
2006-07-06,5,2
2006-07-06,5,2
2006-07-06,5,2
2006-07-06,5,2
2006-07-06,5,2
2006-07-06,5,2
2006-07-06,6,1
2006-07-06,6,1
2006-07-06,6,1
2006-07-06,6,1
2006-07-06,6,1
2006-07-06,6,6
2006-07-06,6,2
2006-07-06,6,2
2006-07-06,6,2
2006-07-06,6,2
2006-07-06,6,2
2006-07-06,6,2
2006-07-06,7,2
2006-07-06,7,3
2006-07-06,7,14
2006-07-06,7,29
2006-07-06,7,2
2006-07-06,7,13
2006-07-06,7,3
2006-07-06,7,10
2006-07-06,7,9
2006-07-06,7,6
2006-07-06,7,2
2006-07-06,7,11
2006-07-06,7,11
2006-07-06,7,9
2006-07-06,7,83
2006-07-06,7,2
2006-07-06,7,5
2006-07-06,7,78
2006-07-06,7,37
2006-07-06,7,5
2006-07-06,7,4
2006-07-06,7,48
2006-07-06,7,3
2006-07-06,7,10
2006-07-06,7,12
2006-07-06,7,20
2006-07-06,7,1
2006-07-06,7,2
2006-07-06,7,2
2006-07-06,7,5
2006-07-06,7,7
2006-07-06,7,2
2006-07-06,7,25
2006-07-06,7,14
2006-07-06,8,3
2006-07-06,8,7
2006-07-06,8,3
2006-07-06,8,20
2006-07-06,8,8
2006-07-06,8,2
2006-07-06,8,6
2006-07-06,8,4
2006-07-06,8,1
2006-07-06,8,27
2006-07-06,8,4
2006-07-06,8,2
2006-07-06,8,1
2006-07-06,8,2
2006-07-06,8,30
2006-07-06,8,2
2006-07-06,8,15
2006-07-06,8,339
2006-07-06,8,13
2006-07-06,8,1
2006-07-06,8,2
2006-07-06,8,2
2006-07-06,8,1
2006-07-06,9,4
2006-07-06,9,145
2006-07-06,9,14
2006-07-06,9,4
2006-07-06,9,130
2006-07-06,9,1
2006-07-06,9,2
2006-07-06,9,9
2006-07-06,9,10
2006-07-06,9,62
2006-07-06,9,2
2006-07-06,9,23
2006-07-06,9,1
2006-07-06,9,9
2006-07-06,9,1
2006-07-06,9,1
2006-07-06,9,4
2006-07-06,9,7
2006-07-06,9,1
2006-07-06,9,3
2006-07-06,9,96
2006-07-06,9,10
2006-07-06,9,7
2006-07-06,9,2
2006-07-06,9,143
2006-07-06,9,801
2006-07-06,9,3
2006-07-06,9,5
2006-07-06,9,1
2006-07-06,9,20
2006-07-06,9,13
2006-07-06,9,1
2006-07-06,9,8
2006-07-06,9,29
2006-07-06,9,8
2006-07-06,9,1
2006-07-06,9,4
2006-07-06,9,1
2006-07-06,9,3
2006-07-06,9,2
2006-07-06,9,89
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,35
2006-07-07,0,75
2006-07-07,0,15
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,2
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,2
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,20
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,2
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,2
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,3
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,1
2006-07-07,0,2
2006-07-07,0,1
2006-07-07,1,1
2006-07-07,1,4
2006-07-07,1,2
2006-07-07,1,1402
2006-07-07,1,2
2006-07-07,1,19
2006-07-07,1,129
2006-07-07,1,1
2006-07-07,1,2
2006-07-07,1,2
2006-07-07,1,1
2006-07-07,1,3
2006-07-07,1,9
2006-07-07,1,2
2006-07-07,1,2
2006-07-07,1,2
2006-07-07,1,1
2006-07-07,1,1
2006-07-07,1,4
2006-07-07,1,9
2006-07-07,1,10
2006-07-07,1,6
2006-07-07,1,1
2006-07-07,1,1
2006-07-07,1,71
2006-07-07,1,12
2006-07-07,1,2
2006-07-07,1,1
2006-07-07,2,1
2006-07-07,2,32
2006-07-07,2,10
2006-07-07,2,83
2006-07-07,2,4
2006-07-07,2,5
2006-07-07,2,1
2006-07-07,2,1
2006-07-07,2,8
2006-07-07,2,4
2006-07-07,2,15
2006-07-07,2,924
2006-07-07,2,5
2006-07-07,2,79
2006-07-07,2,1
2006-07-07,2,58
2006-07-07,2,40
2006-07-07,2,15
2006-07-07,2,2
2006-07-07,2,35
2006-07-07,2,1
2006-07-07,2,8
2006-07-07,2,1
2006-07-07,2,700
2006-07-07,2,4
2006-07-07,2,4
2006-07-07,2,8
2006-07-07,2,28
2006-07-07,3,1
2006-07-07,3,1
2006-07-07,3,44
2006-07-07,3,1
2006-07-07,3,1
2006-07-07,3,3
2006-07-07,4,2
2006-07-07,4,1
2006-07-07,4,173
2006-07-07,4,28
2006-07-07,4,83
2006-07-07,4,28
2006-07-07,5,1
2006-07-07,5,1
2006-07-07,5,2
2006-07-07,5,3
2006-07-07,5,29
2006-07-07,5,4
2006-07-07,5,1
2006-07-07,5,6
2006-07-07,5,5
2006-07-07,5,3
2006-07-07,5,2
2006-07-07,6,2
2006-07-07,6,13
2006-07-07,6,4
2006-07-07,6,2
2006-07-07,6,6
2006-07-07,6,2
2006-07-07,6,1
2006-07-07,6,6
2006-07-07,6,1
2006-07-07,7,1
2006-07-07,7,2
2006-07-07,7,7
2006-07-07,7,1
2006-07-07,7,28
2006-07-07,7,4
2006-07-07,7,3
2006-07-07,7,2
2006-07-07,7,4
2006-07-07,7,6
2006-07-07,7,3
2006-07-07,7,1
2006-07-07,7,10
2006-07-07,7,8
2006-07-07,7,2
2006-07-07,7,1
2006-07-07,7,1
2006-07-07,7,4
2006-07-07,7,1
2006-07-07,7,72
2006-07-07,7,4
2006-07-07,7,1
2006-07-07,7,48
2006-07-07,7,2
2006-07-07,7,33
2006-07-07,7,2
2006-07-07,7,1
2006-07-07,7,3
2006-07-07,8,3
2006-07-07,8,1
2006-07-07,8,849
2006-07-07,8,6
2006-07-07,8,1
2006-07-07,8,4
2006-07-07,8,18
2006-07-07,8,1
2006-07-07,8,2
2006-07-07,8,3
2006-07-07,8,254
2006-07-07,8,1
2006-07-07,8,1
2006-07-07,9,248
2006-07-07,9,22
2006-07-07,9,25
2006-07-07,9,501
2006-07-07,9,4
2006-07-07,9,6
2006-07-07,9,23
2006-07-07,9,243
2006-07-07,9,7
2006-07-07,9,3
2006-07-07,9,11
2006-07-07,9,28
2006-07-07,9,3
2006-07-07,9,2
2006-07-07,9,1
2006-07-07,9,7
2006-07-07,9,21
2006-07-07,9,41
2006-07-07,9,2
2006-07-07,9,1
2006-07-07,9,909
2006-07-07,9,270
2006-07-07,9,2
2006-07-07,9,7
2006-07-07,9,19
2006-07-07,9,1
2006-07-07,9,312
2006-07-07,9,2
2006-07-07,9,415
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,5
2006-07-08,0,15
2006-07-08,0,1
2006-07-08,0,2
2006-07-08,0,6
2006-07-08,0,130
2006-07-08,0,1
2006-07-08,0,3
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,3
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,2
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,13
2006-07-08,0,1
2006-07-08,0,2
2006-07-08,0,98
2006-07-08,0,2
2006-07-08,0,2
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,2
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,0,55
2006-07-08,0,1
2006-07-08,0,1
2006-07-08,1,1353
2006-07-08,1,12
2006-07-08,1,10
2006-07-08,1,8
2006-07-08,1,1
2006-07-08,1,4
2006-07-08,1,13
2006-07-08,1,53
2006-07-08,1,5
2006-07-08,1,2
2006-07-08,1,1
2006-07-08,1,2
2006-07-08,1,4
2006-07-08,1,6
2006-07-08,1,10
2006-07-08,1,14
2006-07-08,1,1
2006-07-08,1,4
2006-07-08,1,2
2006-07-08,1,1
2006-07-08,1,100
2006-07-08,1,8
2006-07-08,1,7
2006-07-08,1,20
2006-07-08,1,749
2006-07-08,1,1
2006-07-08,1,1
2006-07-08,2,1
2006-07-08,2,9
2006-07-08,2,2
2006-07-08,2,84
2006-07-08,2,3
2006-07-08,2,12
2006-07-08,2,82
2006-07-08,2,3
2006-07-08,2,9
2006-07-08,2,932
2006-07-08,2,3
2006-07-08,2,80
2006-07-08,2,99
2006-07-08,2,1
2006-07-08,2,2
2006-07-08,2,14
2006-07-08,2,4
2006-07-08,2,4
2006-07-08,2,4
2006-07-08,2,11
2006-07-08,3,1
2006-07-08,3,2
2006-07-08,3,6
2006-07-08,3,2
2006-07-08,3,14
2006-07-08,3,2
2006-07-08,3,1
2006-07-08,3,2
2006-07-08,3,1
2006-07-08,3,1
2006-07-08,3,1
2006-07-08,3,1
2006-07-08,3,1
2006-07-08,4,3
2006-07-08,4,1
2006-07-08,4,2
2006-07-08,4,7
2006-07-08,4,2
2006-07-08,4,1
2006-07-08,4,99
2006-07-08,4,7
2006-07-08,4,119
2006-07-08,4,83
2006-07-08,4,1
2006-07-08,4,2
2006-07-08,5,2
2006-07-08,5,3
2006-07-08,5,2
2006-07-08,5,1
2006-07-08,5,1
2006-07-08,5,5
2006-07-08,5,18
2006-07-08,5,1
2006-07-08,5,5
2006-07-08,5,4
2006-07-08,5,2
2006-07-08,5,2
2006-07-08,5,1
2006-07-08,5,2
2006-07-08,5,2
2006-07-08,6,2
2006-07-08,6,6
2006-07-08,6,1
2006-07-08,6,25
2006-07-08,6,1
2006-07-08,6,1
2006-07-08,6,1
2006-07-08,6,2
2006-07-08,6,1
2006-07-08,7,11
2006-07-08,7,141
2006-07-08,7,2
2006-07-08,7,61
2006-07-08,7,3
2006-07-08,7,1
2006-07-08,7,32
2006-07-08,7,6
2006-07-08,7,53
2006-07-08,7,2
2006-07-08,7,2
2006-07-08,7,2
2006-07-08,7,2
2006-07-08,7,9
2006-07-08,7,9
2006-07-08,7,4
2006-07-08,7,5
2006-07-08,7,26
2006-07-08,7,4
2006-07-08,7,31
2006-07-08,7,5
2006-07-08,7,12
2006-07-08,7,4
2006-07-08,7,32
2006-07-08,7,24
2006-07-08,7,86
2006-07-08,7,1
2006-07-08,7,2
2006-07-08,7,1
2006-07-08,7,48
2006-07-08,7,21
2006-07-08,7,36
2006-07-08,7,7
2006-07-08,7,3
2006-07-08,7,1
2006-07-08,7,1
2006-07-08,7,4
2006-07-08,7,18
2006-07-08,7,17
2006-07-08,8,4
2006-07-08,8,5
2006-07-08,8,7
2006-07-08,8,4
2006-07-08,8,2
2006-07-08,8,2
2006-07-08,8,4
2006-07-08,8,1
2006-07-08,8,11
2006-07-08,8,3
2006-07-08,8,1
2006-07-08,8,3
2006-07-08,8,6
2006-07-08,8,2
2006-07-08,8,1
2006-07-08,8,2
2006-07-08,8,4
2006-07-08,8,8
2006-07-08,8,1539
2006-07-08,8,5
2006-07-08,8,2
2006-07-08,8,503
2006-07-08,8,36
2006-07-08,8,3
2006-07-08,8,8
2006-07-08,8,3
2006-07-08,8,2
2006-07-08,8,17
2006-07-08,9,2
2006-07-08,9,11
2006-07-08,9,327
2006-07-08,9,2
2006-07-08,9,2
2006-07-08,9,18
2006-07-08,9,188
2006-07-08,9,2
2006-07-08,9,7
2006-07-08,9,5
2006-07-08,9,6
2006-07-08,9,1
2006-07-08,9,1
2006-07-08,9,66
2006-07-08,9,4
2006-07-08,9,2
2006-07-08,9,652
2006-07-08,9,52
2006-07-08,9,118
2006-07-08,9,292
2006-07-09,0,1
2006-07-09,0,4
2006-07-09,0,4
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,4
2006-07-09,0,7
2006-07-09,0,2
2006-07-09,0,2
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,14
2006-07-09,0,1
2006-07-09,0,2
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,3
2006-07-09,0,1
2006-07-09,0,1
2006-07-09,0,3
2006-07-09,0,2
2006-07-09,0,1
2006-07-09,0,2
2006-07-09,1,1
2006-07-09,1,1385
2006-07-09,1,1
2006-07-09,1,13
2006-07-09,1,12
2006-07-09,1,2
2006-07-09,1,4
2006-07-09,1,3
2006-07-09,1,4
2006-07-09,1,1
2006-07-09,1,36
2006-07-09,1,1
2006-07-09,1,2
2006-07-09,1,1
2006-07-09,1,1
2006-07-09,1,1
2006-07-09,1,1
2006-07-09,1,21
2006-07-09,1,2
2006-07-09,1,10
2006-07-09,1,8
2006-07-09,1,2
2006-07-09,1,3
2006-07-09,1,9
2006-07-09,1,2
2006-07-09,1,6
2006-07-09,1,1
2006-07-09,1,1
2006-07-09,1,1
2006-07-09,1,1
2006-07-09,1,1
2006-07-09,2,1
2006-07-09,2,205
2006-07-09,2,14
2006-07-09,2,30
2006-07-09,2,3
2006-07-09,2,8
2006-07-09,2,936
2006-07-09,2,3
2006-07-09,2,197
2006-07-09,2,735
2006-07-09,2,1
2006-07-09,2,10
2006-07-09,2,1
2006-07-09,2,2
2006-07-09,2,8
2006-07-09,2,4
2006-07-09,2,12
2006-07-09,3,2
2006-07-09,3,2
2006-07-09,3,1
2006-07-09,3,1
2006-07-09,3,2
2006-07-09,3,1
2006-07-09,3,2
2006-07-09,3,2
2006-07-09,3,5
2006-07-09,3,4
2006-07-09,3,1
2006-07-09,4,3
2006-07-09,4,1
2006-07-09,4,21
2006-07-09,4,1
2006-07-09,4,18
2006-07-09,4,85
2006-07-09,4,17
2006-07-09,4,2
2006-07-09,5,2
2006-07-09,5,2
2006-07-09,5,1
2006-07-09,5,1
2006-07-09,5,2
2006-07-09,5,2
2006-07-09,5,3
2006-07-09,5,5
2006-07-09,5,5
2006-07-09,5,2
2006-07-09,5,1
2006-07-09,5,2
2006-07-09,5,2
2006-07-09,5,2
2006-07-09,5,4
2006-07-09,5,5
2006-07-09,5,2
2006-07-09,6,2
2006-07-09,6,4
2006-07-09,6,2
2006-07-09,6,2
2006-07-09,6,3
2006-07-09,6,2
2006-07-09,6,2
2006-07-09,6,1
2006-07-09,6,6
2006-07-09,6,2
2006-07-09,6,7
2006-07-09,7,1
2006-07-09,7,1
2006-07-09,7,3
2006-07-09,7,1
2006-07-09,7,1
2006-07-09,7,5
2006-07-09,7,48
2006-07-09,7,281
2006-07-09,7,4
2006-07-09,7,1
2006-07-09,8,1
2006-07-09,8,2
2006-07-09,8,4
2006-07-09,9,2
2006-07-09,9,1
2006-07-09,9,2
2006-07-10,0,2
2006-07-10,0,1
2006-07-10,0,5
2006-07-10,0,2
2006-07-10,0,1
2006-07-10,0,2
2006-07-10,0,26
2006-07-10,0,18
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,2
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,2
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,4
2006-07-10,0,1
2006-07-10,0,137
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,2
2006-07-10,0,15
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,3
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,2
2006-07-10,0,2
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,0,1
2006-07-10,1,1
2006-07-10,1,1
2006-07-10,1,1
2006-07-10,1,1407
2006-07-10,1,4
2006-07-10,1,1
2006-07-10,1,18
2006-07-10,1,12
2006-07-10,1,12
2006-07-10,1,1
2006-07-10,1,5
2006-07-10,1,1
2006-07-10,1,9
2006-07-10,1,45
2006-07-10,1,1
2006-07-10,1,2
2006-07-10,1,3
2006-07-10,1,137
2006-07-10,1,1
2006-07-10,1,1
2006-07-10,1,16
2006-07-10,1,12
2006-07-10,1,1
2006-07-10,1,3
2006-07-10,1,3
2006-07-10,1,1
2006-07-10,1,1
2006-07-10,1,3
2006-07-10,1,1
2006-07-10,1,1
2006-07-10,1,9
2006-07-10,1,2
2006-07-10,1,1
2006-07-10,1,1
2006-07-10,2,1
2006-07-10,2,134
2006-07-10,2,1
2006-07-10,2,7
2006-07-10,2,4
2006-07-10,2,4
2006-07-10,2,8
2006-07-10,2,1
2006-07-10,2,1
2006-07-10,2,3
2006-07-10,2,921
2006-07-10,2,3
2006-07-10,2,127
2006-07-10,2,1
2006-07-10,2,2
2006-07-10,2,79
2006-07-10,2,9
2006-07-10,2,1
2006-07-10,2,44
2006-07-10,2,8
2006-07-10,2,29
2006-07-10,2,2
2006-07-10,2,4
2006-07-10,2,1
2006-07-10,2,13
2006-07-10,3,7
2006-07-10,3,2
2006-07-10,3,6
2006-07-10,3,3
2006-07-10,3,10
2006-07-10,3,2
2006-07-10,3,1
2006-07-10,3,5
2006-07-10,3,1
2006-07-10,3,2
2006-07-10,3,1
2006-07-10,4,1
2006-07-10,4,1
2006-07-10,4,2
2006-07-10,4,4
2006-07-10,4,1
2006-07-10,4,136
2006-07-10,4,9
2006-07-10,4,2
2006-07-10,4,14
2006-07-10,4,1
2006-07-10,4,83
2006-07-10,5,2
2006-07-10,5,1
2006-07-10,5,6
2006-07-10,5,6
2006-07-10,5,2
2006-07-10,5,16
2006-07-10,5,1
2006-07-10,5,1
2006-07-10,5,6
2006-07-10,5,3
2006-07-10,5,1
2006-07-10,5,1
2006-07-10,5,2
2006-07-10,5,2
2006-07-10,5,2
2006-07-10,5,1
2006-07-10,5,1
2006-07-10,5,2
2006-07-10,6,7
2006-07-10,6,2
2006-07-10,6,11
2006-07-10,6,1
2006-07-10,6,2
2006-07-10,6,2
2006-07-10,6,3
2006-07-10,6,1
2006-07-10,6,1
2006-07-10,6,2
2006-07-10,6,1
2006-07-10,6,2
2006-07-10,6,2
2006-07-10,6,2
2006-07-10,6,2
2006-07-10,7,12
2006-07-10,7,2
2006-07-10,7,2
2006-07-10,7,5
2006-07-10,7,3
2006-07-10,7,5
2006-07-10,7,3
2006-07-10,7,3
2006-07-10,7,31
2006-07-10,7,48
2006-07-10,7,36
2006-07-10,7,10
2006-07-10,7,4
2006-07-10,8,1
2006-07-10,8,2
2006-07-10,8,2
2006-07-10,8,1
2006-07-10,8,136
2006-07-10,8,1
2006-07-10,8,4
2006-07-10,8,64
2006-07-10,8,1
2006-07-10,9,2
2006-07-10,9,29
2006-07-10,9,2
2006-07-10,9,8
2006-07-10,9,154
2006-07-10,9,17
2006-07-10,9,4
2006-07-10,9,4
2006-07-10,9,7
2006-07-10,9,4
2006-07-10,9,139
2006-07-10,9,43
2006-07-10,9,8
2006-07-10,9,6
2006-07-10,9,41
2006-07-10,9,1
2006-07-10,9,5
2006-07-10,9,59
2006-07-10,9,118
2006-07-10,9,17
2006-07-10,9,3
2006-07-10,9,1
2006-07-10,9,7
2006-07-10,9,1
2006-07-10,9,18
2006-07-10,9,6
2006-07-10,9,2
2006-07-10,9,2
2006-07-10,9,16
2006-07-10,9,1
2006-07-10,9,9
2006-07-10,9,15
2006-07-10,9,95
2006-07-10,9,4
2006-07-10,9,66
2006-07-10,9,16
2006-07-10,9,2
2006-07-10,9,110
2006-07-10,9,34
2006-07-10,9,6
2006-07-10,9,11
2006-07-10,9,18
2006-07-10,9,19
2006-07-10,9,8
2006-07-10,9,3
2006-07-10,9,11
2006-07-10,9,36
2006-07-10,9,1
2006-07-10,9,68
2006-07-10,9,581
2006-07-10,9,2
2006-07-10,9,1
2006-07-10,9,192
2006-07-10,9,1
2006-07-10,9,1
2006-07-10,9,2
2006-07-10,9,27
2006-07-10,9,4
2006-07-10,9,5
2006-07-10,9,2
2006-07-10,9,5
2006-07-10,9,1
2006-07-10,9,3
2006-07-10,9,58
2006-07-10,9,24
2006-07-10,9,3
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,2
2006-07-11,0,1
2006-07-11,0,3
2006-07-11,0,3
2006-07-11,0,39
2006-07-11,0,11
2006-07-11,0,3
2006-07-11,0,2
2006-07-11,0,1
2006-07-11,0,2
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,19
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,0,1
2006-07-11,1,6
2006-07-11,1,2
2006-07-11,1,2
2006-07-11,1,1
2006-07-11,1,14
2006-07-11,1,5
2006-07-11,1,1381
2006-07-11,1,3
2006-07-11,1,35
2006-07-11,1,10
2006-07-11,1,2
2006-07-11,1,16
2006-07-11,1,1
2006-07-11,1,5
2006-07-11,1,3
2006-07-11,1,3
2006-07-11,1,1
2006-07-11,1,1
2006-07-11,1,12
2006-07-11,1,3
2006-07-11,1,1
2006-07-11,1,2
2006-07-11,1,1
2006-07-11,1,1
2006-07-11,1,1
2006-07-11,1,5
2006-07-11,1,57
2006-07-11,1,2
2006-07-11,1,13
2006-07-11,1,12
2006-07-11,1,4
2006-07-11,1,1
2006-07-11,1,1
2006-07-11,1,2
2006-07-11,1,9
2006-07-11,1,1
2006-07-11,1,1
2006-07-11,2,18
2006-07-11,2,257
2006-07-11,2,1
2006-07-11,2,2
2006-07-11,2,1
2006-07-11,2,4
2006-07-11,2,3
2006-07-11,2,14
2006-07-11,2,236
2006-07-11,2,1
2006-07-11,2,79
2006-07-11,2,1
2006-07-11,2,1
2006-07-11,2,1
2006-07-11,2,365
2006-07-11,2,207
2006-07-11,2,1
2006-07-11,2,8
2006-07-11,2,12
2006-07-11,2,4
2006-07-11,2,113
2006-07-11,3,2
2006-07-11,3,7
2006-07-11,3,2
2006-07-11,3,84
2006-07-11,3,2
2006-07-11,3,1
2006-07-11,3,1
2006-07-11,3,2
2006-07-11,3,1
2006-07-11,4,2
2006-07-11,4,3
2006-07-11,4,1
2006-07-11,4,2
2006-07-11,4,6
2006-07-11,4,2
2006-07-11,4,16
2006-07-11,4,83
2006-07-11,4,43
2006-07-11,5,4
2006-07-11,5,3
2006-07-11,5,8
2006-07-11,5,1
2006-07-11,5,2
2006-07-11,5,106
2006-07-11,5,6
2006-07-11,5,6
2006-07-11,5,1
2006-07-11,5,4
2006-07-11,5,5
2006-07-11,5,7
2006-07-11,5,2
2006-07-11,5,2
2006-07-11,6,4
2006-07-11,6,6
2006-07-11,6,90
2006-07-11,6,16
2006-07-11,6,2
2006-07-11,6,1
2006-07-11,6,1
2006-07-11,6,2
2006-07-11,6,4
2006-07-11,6,6
2006-07-11,6,2
2006-07-11,7,1
2006-07-11,7,14
2006-07-11,7,10
2006-07-11,7,2
2006-07-11,7,5
2006-07-11,7,2
2006-07-11,7,4
2006-07-11,7,1
2006-07-11,7,5
2006-07-11,7,1
2006-07-11,7,1
2006-07-11,7,3
2006-07-11,7,4
2006-07-11,7,3
2006-07-11,7,2
2006-07-11,7,6
2006-07-11,7,1
2006-07-11,7,1
2006-07-11,7,17
2006-07-11,7,3
2006-07-11,7,4
2006-07-11,7,1
2006-07-11,7,6
2006-07-11,7,1
2006-07-11,7,6
2006-07-11,7,1
2006-07-11,7,51
2006-07-11,7,1
2006-07-11,7,50
2006-07-11,7,12
2006-07-11,8,1
2006-07-11,8,2
2006-07-11,8,1
2006-07-11,8,2
2006-07-11,8,1
2006-07-11,8,4
2006-07-11,8,1
2006-07-11,8,1
2006-07-11,8,1
2006-07-11,8,1
2006-07-11,8,1
2006-07-11,8,4
2006-07-11,8,1
2006-07-11,8,4
2006-07-11,9,192
2006-07-11,9,14
2006-07-11,9,16
2006-07-11,9,113
2006-07-11,9,2
2006-07-11,9,14
2006-07-11,9,6
2006-07-11,9,6
2006-07-11,9,29
2006-07-11,9,78
2006-07-11,9,18
2006-07-11,9,18
2006-07-11,9,1
2006-07-11,9,23
2006-07-11,9,6
2006-07-11,9,4
2006-07-11,9,3
2006-07-11,9,2
2006-07-11,9,6
2006-07-11,9,3
2006-07-11,9,46
2006-07-11,9,1
2006-07-11,9,8
2006-07-11,9,2
2006-07-11,9,2
2006-07-11,9,3
2006-07-11,9,22
2006-07-11,9,9
2006-07-11,9,3
2006-07-11,9,3
2006-07-11,9,23
2006-07-11,9,14
2006-07-11,9,345
2006-07-11,9,2
2006-07-11,9,1
2006-07-11,9,50
2006-07-11,9,24
2006-07-11,9,2
2006-07-11,9,3
2006-07-11,9,32
2006-07-11,9,1
2006-07-11,9,2
2006-07-11,9,1
2006-07-11,9,1
2006-07-11,9,1
2006-07-11,9,1
2006-07-11,9,1
2006-07-11,9,1
2006-07-12,0,2
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,31
2006-07-12,0,18
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,2
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,3
2006-07-12,0,1
2006-07-12,0,3
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,2
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,2
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,26
2006-07-12,0,2
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,99
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,1
2006-07-12,0,2
2006-07-12,0,4
2006-07-12,0,2
2006-07-12,0,1
2006-07-12,1,2
2006-07-12,1,1
2006-07-12,1,1397
2006-07-12,1,4
2006-07-12,1,2
2006-07-12,1,9
2006-07-12,1,4
2006-07-12,1,4
2006-07-12,1,4
2006-07-12,1,6
2006-07-12,1,4
2006-07-12,1,1
2006-07-12,1,1
2006-07-12,1,12
2006-07-12,1,41
2006-07-12,1,1
